06:30:16 [INFO] pixel (25, 44)  terminal (25, 22)
06:30:16 [INFO] pixel (25, 45)  terminal (25, 22)
06:30:16 [INFO] pixel (25, 46)  terminal (25, 23)
06:30:16 [INFO] pixel (25, 46)  terminal (25, 23)
06:30:17 [INFO] pixel (25, 46)  terminal (25, 23)
06:30:17 [INFO] pixel (25, 45)  terminal (25, 22)
06:30:17 [INFO] pixel (25, 45)  terminal (25, 22)
06:30:17 [INFO] pixel (25, 46)  terminal (25, 23)
06:30:17 [INFO] pixel (25, 46)  terminal (25, 23)
06:30:17 [INFO] pixel (25, 47)  terminal (25, 23)
06:30:17 [INFO] pixel (25, 48)  terminal (25, 24)
06:30:17 [INFO] pixel (25, 48)  terminal (25, 24)
06:30:18 [INFO] pixel (25, 47)  terminal (25, 23)
06:30:18 [INFO] pixel (25, 47)  terminal (25, 23)
06:30:18 [INFO] pixel (25, 46)  terminal (25, 23)
06:30:18 [INFO] pixel (25, 46)  terminal (25, 23)
06:30:18 [INFO] pixel (25, 45)  terminal (25, 22)
06:30:18 [INFO] pixel (25, 45)  terminal (25, 22)
06:30:19 [INFO] pixel (25, 44)  terminal (25, 22)
06:30:19 [INFO] pixel (25, 44)  terminal (25, 22)
06:30:19 [INFO] pixel (25, 43)  terminal (25, 21)
06:30:19 [INFO] pixel (25, 43)  terminal (25, 21)
06:30:19 [INFO] pixel (25, 42)  terminal (25, 21)
06:30:19 [INFO] pixel (25, 42)  terminal (25, 21)
06:30:19 [INFO] pixel (25, 42)  terminal (25, 21)
06:30:19 [INFO] pixel (25, 41)  terminal (25, 20)
06:30:19 [INFO] pixel (25, 41)  terminal (25, 20)
06:30:19 [INFO] pixel (25, 40)  terminal (25, 20)
06:30:19 [INFO] pixel (25, 40)  terminal (25, 20)
06:30:19 [INFO] pixel (25, 39)  terminal (25, 19)
06:30:19 [INFO] pixel (25, 39)  terminal (25, 19)
06:30:19 [INFO] pixel (25, 38)  terminal (25, 19)
06:30:20 [INFO] pixel (25, 38)  terminal (25, 19)
06:30:20 [INFO] pixel (25, 37)  terminal (25, 18)
06:30:20 [INFO] pixel (25, 37)  terminal (25, 18)
06:30:20 [INFO] pixel (25, 36)  terminal (25, 18)
06:30:20 [INFO] pixel (25, 36)  terminal (25, 18)
06:30:20 [INFO] pixel (25, 35)  terminal (25, 17)
06:30:20 [INFO] pixel (25, 35)  terminal (25, 17)
06:30:20 [INFO] pixel (25, 34)  terminal (25, 17)
06:30:20 [INFO] pixel (25, 34)  terminal (25, 17)
06:30:20 [INFO] pixel (25, 33)  terminal (25, 16)
06:30:20 [INFO] pixel (25, 33)  terminal (25, 16)
06:30:20 [INFO] pixel (25, 32)  terminal (25, 16)
06:30:20 [INFO] pixel (25, 31)  terminal (25, 15)
06:30:21 [INFO] pixel (25, 31)  terminal (25, 15)
06:30:21 [INFO] pixel (25, 31)  terminal (25, 15)
06:30:21 [INFO] pixel (25, 30)  terminal (25, 15)
06:30:21 [INFO] pixel (25, 29)  terminal (25, 14)
06:30:21 [INFO] pixel (25, 29)  terminal (25, 14)
06:30:21 [INFO] pixel (25, 28)  terminal (25, 14)
06:30:21 [INFO] pixel (25, 28)  terminal (25, 14)
06:30:21 [INFO] pixel (25, 27)  terminal (25, 13)
06:30:21 [INFO] pixel (25, 27)  terminal (25, 13)
06:30:21 [INFO] pixel (25, 26)  terminal (25, 13)
06:30:21 [INFO] pixel (25, 26)  terminal (25, 13)
